"id"	"author"	"title"	"subtitle"	"year"	"translator"	"publisher"	"published_location"	"edition"	"comment"	"Alter Link im Kommentar?"	"Online-Ausgabe"	"Kommentar JH"																																																																																	
"7551"	"Dumas, Alexandre [père]"	"J. F. Talma’s Memoiren"		"1850"	"Heinrich, A."	"Hartleben"	"Pest ; Wien ; Leipzig"		"2 Teile"		"Band 1 http://digital.onb.ac.at/OnbViewer/viewer.faces?doc=ABO_%2BZ253429503"		"Band 2 http://digital.onb.ac.at/OnbViewer/viewer.faces?doc=ABO_%2BZ253429606"																																																																																
"7550"	"Dumas, Alexandre [père]"	"Ludwig XIV. und sein Jahrhundert"		"1844. 1855."	"Philippi, Ferdinand"	"Verl.-Comptoir"	"Grimma"		"vgl. Fromm, Hans: Bibliographie Deutscher Übersetzungen ins Französische. Bd. 3 [7907]"			"Welches Jahr? Warum ""1844. 1855.""?"																																																																																	
"7549"	"Dumas, Alexandre [père]"	"Ludwig XIV und sein Jahrhundert"		"1847 (ca.)"	"Susehmil, Ernst"	"Kollmann"	"Leipzig"																																																																																						
"7548"	"Dumas, Alexandre [père]"	"Ludwig der XIV. und sein Jahrhundert"		"1845-1846"	"Strahlheim"	"Verl.-Comptoir"	"Grimma"		"5 Teile"			"Überall nur 4. Teil zu finden"			"Band 4 http://hdl.handle.net/2027/chi.81354927"																																																																														
"7547"	"Dumas, Alexandre [père]"	"Reise-Eindrücke : von Paris nach Cadix"		"1847"	"Zoller, August"	"Franckh"	"Stuttgart"		"4 Bände"		"Band 1 - 4 https://books.google.fr/books?id=WPORIgQBjAoC&pg=PP7#v=onepage&q&f=false"																																																																																		
"7546"	"Dufrénoy, Armand"	"Handbuch zum Bestimmen der Mineralien auf dichotomischem Wege"	"nach (Armand) Dufrénoy\'s Traité de Minéralogie : Mit einem Vorwort von Chr. Zimmermann"	"1848"	"Unbekannt"	"Schweiger"	"Clausthal"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10283695-3"																																																																																		
"7545"	"Du Breuil, Alphonse"	"Theoretisch-praktische Anleitung zur Baumzucht"	"Enth. d. Anlegung von Baumschulen für Forst-, Obst-, Schmuckbäume u. Stäucher ... Mit vorangeschickten Bemerkungen über Anatomie u. Physiologie d. Pflanzen"	"1847"	"Dietrich, Albert"	"Duncker & Humblot"	"Berlin"				"https://www.e-rara.ch/zut/content/zoom/22942547"																																																																																		
"7544"	"Unbekannt"	"Die französischen Deputirten Montalembert, Remusat, Victor Hugo, Toqueville, Thiers über das Zweikammer-System"		"1848"	"Unbekannt"	"Schröder ; Starcke"	"Berlin"		"Verfasser: Montalembert, Charles Forbes de *1810-1870* ; Rémusat, Charles François Marie de *1797-1875* ; Hugo, Victor *1802-1885* ; Tocqueville, Alexis de *1805-1859* ; Thiers, Adolphe *1797-1877*"																																																																																				
"7543"	"Dézamy, Théodore"	"Der Sieg des Sozialismus über den Jesuitismus"	"oder die Constitutionen der Jesuiten und ihre geheimen Verhaltungsbefehle verglichen mit einem Entwurf über die Organisation der Arbeit"	"1846"	"Weller, Emil"	"Jurany"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10568008-5"																																																																																		
"7542"	"Gurowski, Adam"	"Deutschland und die Schweiz"		"1846"	"Unbekannt"	"Thomas"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10015946-5"																																																																																		
"7541"	"Destutt de Tracy, Antoine Louis Claude"	"Charakterzeichnung der Politik aller Staaten der Erde: Kritischer Commentar über Montesquieus Geist der Gesetze"	"vom Grafen Destutt de Tracy ... Nebst zweien Anhangsschriften: vom selben Verfasser, und von Concordet. Nach der einzigen europäisch-authentischen Ausgabe des Anno 1811 in Philadelphia erschienen Originals, übersetzt und glossirt, vom Professor Dr. C. E. Morstadt in Heidelberg"	"1820-1821"	"Morstadt, Karl Eduard"	"Groos"	"Heidelberg"				"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10770998-7"		"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10770999-6"																																																																																
"7540"	"Gurowski, Adam"	"Rußland und die Civilisation"		"1833"	"Unbekannt"		"Merseburg"	"weitere Ausg. Leipzig: Hunger 1841, 1848"			"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10782484-6"	"Ausgabe: 1841, Leipzig"																																																																																	
"7539"	"Guizot, François"	"Washington"	"Mit dem Porträt des Verfassers"	"1849"	"Unbekannt"	"Verlagsbureau"	"Leipzig"				"https://hdl.handle.net/2027/uc2.ark:/13960/t54f1n93m"																																																																																		
"7538"	"Guizot, François"	"Johann Calvin : ein Lebensbild"		"1847"	"Runkel, Martin"		"Hamburg"		"neue Ausg. Leipzig: Sechtling 1850"																																																																																				
"7537"	"Delbare, François Thomas"	"Ludwig XIV. und sein Jahrhundert"		"1845-1847"	"Strahlheim"	"Verl.-Comptoir"	"Grimma"		"T. 1-6; vgl. Fromm, Hans: Bibliographie Deutscher Übersetzungen aus dem Französischen, Bd. 2 [6832]"																																																																																				
"7536"	"Guizot, François"	"Warum ist die englische Revolution gelungen?"		"1850"	"Kressner, Karl Wilhelm"		"Berlin"				"https://books.google.fr/books?id=vCvi_u5wbhYC&pg=PA3#v=onepage&q&f=false"	"Ausgabe: 1850, Leipzig"																																																																																	
"7535"	"Guizot, François"	"Geschichte der Englischen Revolution bis zum Tode Karls des Ersten"		"1850"	"Unbekannt"	"Lorck"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10032073-7"																																																																																		
"7534"	"Guizot, François"	"Die Demokratie"	"für das deutsche Volk in das rechte Licht gesetzt und widerlegt von einem Demokraten"	"1849"	"Hahn, Ludwig"	"Gosohorsky"	"Breslau"	"4. Aufl."			"PDF https://sammlungen.ub.uni-frankfurt.de/download/pdf/2201610?name=Die%20Demokratie%20Von%20F%20Guizot"																																																																																		
"7533"	"Dechamps, Victor A."	"Die sechste hundertjährige Jubelfeier des Frohnleichnamsfestes vom 11. bis zum 25. Juni 1846"	"oder der Glanzpunkt der Geschichte Lütticks 1246-1646"	"1846"	"Unbekannt"	"Hensen"	"Aachen"																																																																																						
"7532"	"Guizot, François"	"Guizot An seine Freunde : (im April 1849)"	"nebst einer Kritik des Übersetzers"	"1849"	"Unbekannt"		"Augsburg"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10424936-9"																																																																																		
"7531"	"Guillois, Ambroise"	"Erklärung und Betrachtung der Episteln und Evangelien für die Sonn- und Festtage des Jahres, sowie für den Advent und alle Tage der heiligen Fastenzeit"	"mit liturgischen Bemerkungen über den Grund und Ursprung der Hauptceremonien der katholischen Kirche"	"1850"	"Unbekannt"	"Manz"	"Regensburg"		"Bd 1-2"		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10593456-0"		"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10593457-6"																																																																																
"7530"	"Guillois, Ambroise"	"Historische, dogmatische, moralische und liturgische Erklärung des Katechismus"	"Nebst der Widerlegung der Haupteinwürfe der Ungläubigen gegen die Religion"	"1848-1849"	"Unbekannt"	"Manz"	"Regensburg"		"Bd 1-4"		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10390372-9"		"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10390373-5"	"Band 3 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10390374-0"	"Band 4 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10390375-5"																																																																														
"7529"	"Guillois, Ambroise"	"Handbuch der Religion, oder Erklärung des Katechismus in geschichtlicher, dogmatischer, moralischer und liturgischer Hinsicht"	"mit einer großen Menge Beispiele und christlicher Erzählungen zur Erläuterung jeder Lehre"	"1846-1847"	"Unbekannt"	"Cremer"	"Aachen"		"Bd 1-3"		"Band 1 https://books.google.fr/books?id=MgU8TQ0P67oC&printsec=frontcover&source=gbs_ge_summary_r&cad=0"	"Band 2 und 3 fehlen"																																																																																	
"7528"	"Darby, John Nelson"	"Die Welt und die Kirche : ein Auszug aus den Bemerkungen über die Offenbarung Johannes"		"1850"	"Unbekannt"	"Buddeus"	"Düsseldorf"																																																																																						
"7527"	"Darby, John Nelson"	"Die Kirche nach dem Worte Gottes"		"1850"	"Unbekannt"	"Osiander\'sche Buchhandlung"	"Tübingen"																																																																																						
"7526"	"Dancel, Jean François"	"Vom Einfluß des Reisens auf den Menschen, auf seine Ausbildung, Stimmung und Gesundheit"		"1847"	"Weißenborn, Wilhelm"	"Voigt"	"Weimar"				"PDF https://sammlungen.ub.uni-frankfurt.de/download/pdf/9095424?name=Vom%20Einflu%C3%9F%20des%20Reisens%20auf%20den%20Menschen%20auf%20seine%20Ausbildung%20Stimmung%20und%20Gesun"																																																																																		
"7525"	"Cuvier, Georges"	"Das Thierreich geordnet nach seiner Organisation"	"als Grundlage der Naturgeschichte der Thiere und Einleitung in die vergleichende Anatomie"	"1846"	"Unbekannt"	"Reimer"	"Berlin"				"https://www.biodiversitylibrary.org/item/199207"																																																																																		
"7524"	"Cuendias, Manuel Galo de; Féréal, M. V. de; Demoraine, Louis Pierre, René"	"Geheimnisse der Inquisition und anderer geheimer Gesellschaften Spaniens"		"1845"	"Diezmann, Johann August"	"Teubner"	"Leipzig"				"http://hdl.handle.net/2027/chi.81355600"																																																																																		
"7523"	"Granger, Simon"	"Das Evangelium im Angesichte des Jahrhunderts :"	"Eine historische Prüfung der christlichen Lehre"	"1847"	"Unbekannt"	"Kori"	"Leipzig"				"https://books.google.fr/books?id=UnRAAAAAcAAJ&pg=PR1#v=onepage&q&f=false"																																																																																		
"7522"	"Gosselin, Jean-Edme-Auguste"	"Die Macht des Papstes im Mittelalter oder historische Untersuchungen über den Ursprung der zeitlichen Herrschaft des heiligen Stuhls und über das öffentliche Recht des Mittelalters in Betreff der Absetzung der Fürsten"		"1847"	"Stoevken, Hermann"	"Aschendorff"	"Münster"		"Bd 1-2"		"Band 1 https://sammlungen.ulb.uni-muenster.de/hd/content/pageview/3409354"		"Band 2 https://sammlungen.ulb.uni-muenster.de/hd/content/pageview/3410465"																																																																																
"7521"	"Gondon, Jules"	"Rücktritt zur katholischen Kirche von sechszig englischen Geistlichen oder Universitäts-Mitgliedern und von fünfzig andern angesehenen Personen"		"1846"	"Brühl, M."	"Cremer"	"Aachen"																																																																																						
"7520"	"Golovine, Ivan"	"Lebende Bilder und Charaktergemälde aus dem Russenreiche"		"1847"	"Binder, Robert"	"Kori"	"Leipzig"																																																																																						
"7519"	"Golovine, Ivan"	"Russische Charaktere"		"1847"	"Unbekannt"	"Verlags-Comptoir"	"Grimma"		"Bd 1-2"		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10929924-0"	"Ausgabe: 1850, Grimma und Leipzig"	"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10929925-5"																																																																																
"7518"	"Golovine, Ivan"	"Memoiren eines russischen Priesters : oder das religiöse Rußland"		"1850"	"Unbekannt"	"Verl.-Comptoirs"	"Grimma [u.a.]"	"Dt. Orig.-Ausg."			"https://books.google.fr/books?id=meBdAAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0"																																																																																		
"7517"	"Golovine, Ivan"	"Das revolutionaire Europa"		"1849"	"Unbekannt"	"Thomas"	"Leipzig"																																																																																						
"7516"	"Giraudeau, Bonaventure"	"Das betrachtete Evangelium auf alle Tage im Jahre"	"nach der Uebereinstimmung der 4 Evangelisten abgetheilt"	"1849-1862"	"Sintzel, Michael"	"Manz"	"Regensburg"		"Bd 1-8"		"Band 1 https://books.google.fr/books?id=_9Q8AAAAcAAJ&newbks=1&printsec=frontcover&source=gbs_ge_summary_r&cad=0"	"In der genannten Ausgabe nur Band 1 und 2 auffindbar, in anderen Ausgaben alle -> mischen oder alle aus anderer Ausgabe?"	"Band 2 https://books.google.fr/books?id=F9U8AAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0"																																																																																
"7515"	"Girard, Grégoire"	"Über den regelmäßigen Unterricht in der Muttersprache für Schule und Haus"		"1846"	"Pabst, K. R."	"Jent [u.] Bolthauser"	"Biel [u.a.]"																																																																																						
"7514"	"Gerbet, Philippe"	"Skizze des christlichen Roms"		"1846"	"Unbekannt"	"Mechitaristen-Congregations-Buchh."	"Wien"				"http://resolver.sub.uni-goettingen.de/purl?urn:nbn:de:bsz:21-dt-6544%7Clog00024"																																																																																		
"7513"	"Gérando, Auguste de"	"Über den öffentlichen Geist in Ungarn seit dem Jahre 1790"		"1848"	"Unbekannt"	"Weber"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10009615-5"																																																																																		
"7512"	"Géramb, Marie Joseph de"	"Betrachtungen über die letzten Dinge"		"1846"	"Unbekannt"	"Hensen"	"Aachen"		"2. Aufl. 1852"																																																																																				
"7511"	"Gayot de Pitaval, François"	"Geheimnisse aus dem Menschenleben oder: Merkwürdige Kriminalgeschichten und Rechtsfälle"	"Ein Beitrag zur Geschichte der Menschheit"	"1846"	"Unbekannt"	"Sammer"	"Wien"		"Bd 1-4"		"Band 1 http://data.onb.ac.at/ABO/%2BZ165544504"		"Band 2 http://data.onb.ac.at/ABO/%2BZ165544607"	"Band 3 http://data.onb.ac.at/ABO/%2BZ165544802"	"Band 4 http://data.onb.ac.at/ABO/%2BZ16554470X"																																																																														
"7510"	"Crétineau-Joly, Jacques"	"Geschichte der Gesellschaft Jesu in religiöser, politischer und literärischer Beziehung"		"1845-1847"	"Unbekannt"	"Mechitharisten"	"Wien"				"Band 1 http://data.onb.ac.at/ABO/%2BZ158411709"	"Jahreszahlen sind falsch: 1845-47 Band 1-4, 1848 Band 5"	"Band 2 http://data.onb.ac.at/ABO/%2BZ158411801"	"Band 3 http://data.onb.ac.at/ABO/%2BZ158411904"	"Band 4 http://data.onb.ac.at/ABO/%2BZ158412003"	"Band 5 http://data.onb.ac.at/ABO/%2BZ158412106"																																																																													
"7509"	"Gaume, Joseph"	"Die Entweihung des Sonntags in Hinsicht auf Religion, Gesellschaft, Familie, Freiheit, Wohlfahrt, menschliche Würde und Gesundheit"		"1850"	"Dietl, Aegid"	"Manz"	"Regensburg"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10704416-1"																																																																																		
"7508"	"Crétineau-Joly, Jacques"	"Geschichte der Jesuiten vom religiosen, politischen und literarischen Standpunkte"		"1845-1848"	"Ludwig, Johann Emanuel"	"Eyssenhardt,"	"Berlin"				"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10567949-4"	"nur Band 1-2 (45-46) auffindbar, aber hier: 45-48"	"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10567950-6"																																																																																
